OR-5370613--Esplugues de Llobregat:Ruta per Collserola
41,409130;2,088920
41,409040;2,089060
41,408970;2,089140
41,408910;2,089280
41,408890;2,089400
41,408870;2,089420
41,408790;2,089580
41,408670;2,089750
41,408600;2,089930
41,408550;2,090090
41,408520;2,090260
41,408450;2,090500
41,408390;2,090640
41,408390;2,090870
41,408390;2,091080
41,408390;2,091290
41,408410;2,091640
41,408420;2,091840
41,408460;2,092080
41,408460;2,092310
41,408450;2,092500
41,408440;2,092680
41,408440;2,092820
41,408480;2,093130
41,408500;2,093310
41,408590;2,093470
41,408630;2,093660
41,408650;2,093800
41,408680;2,094060
41,408680;2,094290
41,408650;2,094460
41,408670;2,094540
41,408630;2,094670
41,408590;2,094860
41,408530;2,095010
41,408530;2,095150
41,408550;2,095300
41,408560;2,095330
41,408720;2,095410
41,408770;2,095410
41,408950;2,095370
41,409100;2,095340
41,409260;2,095300
41,409370;2,095290
41,409540;2,095290
41,409610;2,095330
41,409750;2,095460
41,409830;2,095570
41,410080;2,095780
41,410120;2,095920
41,410150;2,096060
41,410160;2,096170
41,410120;2,096310
41,410070;2,096530
41,410070;2,096560
41,410000;2,096740
41,410000;2,096940
41,410020;2,097100
41,410090;2,097250
41,410110;2,097310
41,410160;2,097450
41,410230;2,097630
41,410270;2,097790
41,410220;2,097920
41,410200;2,097950
41,410110;2,098120
41,409940;2,098350
41,409920;2,098380
41,409850;2,098530
41,409830;2,098560
41,409760;2,098720
41,409680;2,098930
41,409650;2,099140
41,409650;2,099180
41,409590;2,099350
41,409510;2,099520
41,409490;2,099640
41,409470;2,099670
41,409430;2,099790
41,409410;2,100110
41,409350;2,100330
41,409330;2,100430
41,409280;2,100650
41,409220;2,100820
41,409180;2,100970
41,409180;2,101040
41,409130;2,101220
41,409050;2,101370
41,409020;2,101500
41,408990;2,101580
41,408960;2,101830
41,408850;2,101960
41,408820;2,101970
41,408760;2,101970
41,408540;2,101910
41,408360;2,101830
41,408200;2,101810
41,408050;2,101800
41,407930;2,101760
41,407910;2,101740
41,407760;2,101780
41,407680;2,101830
41,407560;2,101830
41,407480;2,101810
41,407430;2,101780
41,407310;2,101670
41,407220;2,101580
41,407120;2,101540
41,407090;2,101530
41,406990;2,101550
41,406890;2,101590
41,406730;2,101670
41,406640;2,101690
41,406560;2,101660
41,406540;2,101530
41,406600;2,101440
41,406560;2,101360
41,406480;2,101320
41,406330;2,101270
41,406100;2,101240
41,406040;2,101250
41,405910;2,101220
41,405750;2,101120
41,405640;2,101010
41,405580;2,100960
41,405510;2,100910
41,405360;2,100880
41,405290;2,100870
41,405130;2,101010
41,404950;2,101180
41,404930;2,101190
41,404840;2,101260
41,404790;2,101280
41,404700;2,101320
41,404620;2,101390
41,404590;2,101440
41,404610;2,101600
41,404610;2,101750
41,404620;2,101910
41,404660;2,102130
41,404710;2,102340
41,404740;2,102450
41,404620;2,102760
41,404560;2,102960
41,404510;2,103120
41,404420;2,103270
41,404330;2,103400
41,404240;2,103520
41,404150;2,103760
41,404130;2,103780
41,404060;2,103840
41,404020;2,103840
41,403960;2,103920
41,403880;2,104000
41,403770;2,103980
41,403560;2,103960
41,403390;2,103920
41,403300;2,103940
41,403180;2,103960
41,403020;2,103910
41,402890;2,103870
41,402840;2,103820
41,402830;2,103800
41,402720;2,103700
41,402630;2,103640
41,402500;2,103590
41,402440;2,103570
41,402340;2,103560
41,402260;2,103560
41,402140;2,103520
41,402000;2,103530
41,401970;2,103540
41,401790;2,103530
41,401670;2,103510
41,401580;2,103430
41,401470;2,103400
41,401360;2,103320
41,401310;2,103270
41,401190;2,103180
41,401070;2,103120
41,400780;2,103130
41,400630;2,103120
41,400570;2,103080
41,400460;2,103050
41,400360;2,102990
41,400310;2,102950
41,400210;2,102870
41,400080;2,102800
41,399980;2,102740
41,399870;2,102670
41,399740;2,102620
41,399690;2,102590
41,399530;2,102520
41,399510;2,102510
41,399410;2,102410
41,399310;2,102290
41,399280;2,102220
41,399270;2,102110
41,399240;2,102070
41,399150;2,101940
41,399010;2,101770
41,398980;2,101610
41,398930;2,101490
41,398920;2,101250
41,398870;2,101120
41,398770;2,100910
41,398770;2,100850
41,398700;2,100740
41,398680;2,100710
41,398540;2,100520
41,398400;2,100530
41,398330;2,100580
41,398190;2,100540
41,398080;2,100580
41,397960;2,100500
41,397940;2,100480
41,397740;2,100350
41,397540;2,100300
41,397490;2,100250
41,397340;2,100190
41,397280;2,100180
41,397110;2,100110
41,396970;2,100130
41,396890;2,100110
41,396850;2,100080
41,396810;2,100080
41,396730;2,099990
41,396670;2,099940
41,396660;2,099930
41,396570;2,099850
41,396560;2,099760
41,396500;2,099670
41,396460;2,099610
41,396430;2,099560
41,396310;2,099480
41,396250;2,099410
41,396130;2,099320
41,396050;2,099240
41,395820;2,099110
41,395720;2,099090
41,395450;2,099070
41,395360;2,098960
41,395300;2,098860
41,395190;2,098770
41,395090;2,098630
41,395020;2,098570
41,394900;2,098500
41,394820;2,098440
41,394750;2,098400
41,394670;2,098300
41,394570;2,098220
41,394450;2,098160
41,394400;2,098110
41,394360;2,098080
41,394280;2,098040
41,394200;2,098010
41,394080;2,097910
41,394030;2,097880
41,393960;2,097880
41,393870;2,097920
41,393790;2,097990
41,393750;2,098030
41,393670;2,098100
41,393590;2,098180
41,393560;2,098190
41,393400;2,098290
41,393250;2,098400
41,393170;2,098470
41,393130;2,098560
41,393040;2,098720
41,392980;2,098820
41,392940;2,098860
41,392940;2,099000
41,392870;2,099120
41,392800;2,099170
41,392750;2,099250
41,392670;2,099280
41,392650;2,099280
41,392520;2,099350
41,392460;2,099410
41,392410;2,099460
41,392350;2,099490
41,392270;2,099610
41,392150;2,099750
41,392060;2,099860
41,391970;2,099940
41,391900;2,099970
41,391800;2,099930
41,391720;2,099910
41,391560;2,099870
41,391450;2,099820
41,391250;2,099810
41,391080;2,099870
41,390960;2,099910
41,390900;2,099920
41,390780;2,099930
41,390720;2,099930
41,390550;2,099900
41,390450;2,099910
41,390390;2,099970
41,390290;2,100000
41,390210;2,100020
41,390110;2,100050
41,389980;2,100100
41,389930;2,100160
41,389870;2,100190
41,389720;2,100250
41,389600;2,100380
41,389450;2,100350
41,389320;2,100310
41,389240;2,100230
41,389190;2,100210
41,389140;2,100180
41,389110;2,100150
41,389060;2,100200
41,389000;2,100290
41,388910;2,100340
41,388820;2,100400
41,388810;2,100380
41,388730;2,100410
41,388710;2,100430
41,388570;2,100590
41,388480;2,100620
41,388410;2,100630
41,388320;2,100700
41,388200;2,100690
41,388180;2,100640
41,388060;2,100670
41,388030;2,100680
41,388040;2,100650
41,387960;2,100590
41,387840;2,100540
41,387830;2,100520
41,387750;2,100430
41,387730;2,100420
41,387680;2,100370
41,387620;2,100340
41,387630;2,100610
41,387660;2,100780
41,387630;2,100780
41,387490;2,100610
41,387310;2,100460
41,387170;2,100420
41,387100;2,100390
41,387050;2,100280
41,387070;2,099980
41,387060;2,099850
41,387060;2,099760
41,387020;2,099170
41,387010;2,098900
41,386960;2,098680
41,386830;2,098590
41,386750;2,098560
41,386550;2,098590
41,386400;2,098630
41,386340;2,098640
41,386200;2,098640
41,386140;2,098640
41,386080;2,098490
41,386070;2,098300
41,386070;2,098140
41,386080;2,097960
41,386070;2,097810
41,386080;2,097680
41,386070;2,097520
41,385990;2,097470
41,385970;2,097470
